target,k,fixture_id,representation,raw_excess_brier,repeat_variability,cross_repeat_error_product
best_arm,2,e7_probability_forecasts:2:52,counts,1.2493793635659862e-06,0.0,1.2493793635659862e-06
best_arm,2,e7_probability_forecasts:2:52,means,1.2493793635659862e-06,0.0,1.2493793635659862e-06
best_arm,2,e7_probability_forecasts:2:53,bayes,0.0005980604290021982,0.0,0.0005980604290021982
best_arm,2,e7_probability_forecasts:2:53,counts,0.0001063608242590997,0.0,0.0001063608242590997
best_arm,2,e7_probability_forecasts:2:53,means,0.00035221062663064894,0.0001000000000000001,0.00025221062663064885
best_arm,2,e7_probability_forecasts:2:54,bayes,0.1058000000000004,0.0,0.1058000000000004
best_arm,2,e7_probability_forecasts:2:54,counts,0.1058000000000004,0.0,0.1058000000000004
best_arm,2,e7_probability_forecasts:2:54,means,0.11520000000000041,0.0,0.11520000000000041
best_arm,2,e7_probability_forecasts:2:55,bayes,0.043022222222222115,0.0,0.043022222222222115
best_arm,2,e7_probability_forecasts:2:55,counts,0.04605555555555545,0.0001000000000000001,0.045955555555555444
best_arm,2,e7_probability_forecasts:2:55,means,0.04018888888888879,0.00010000000000000007,0.040088888888888785
best_arm,2,e7_probability_forecasts:2:56,bayes,0.024736271808999184,0.0,0.024736271808999184
best_arm,2,e7_probability_forecasts:2:56,counts,0.027060514233241614,0.0001000000000000001,0.026960514233241615
best_arm,2,e7_probability_forecasts:2:56,means,0.029384756657484044,0.0,0.029384756657484044
best_arm,2,e7_probability_forecasts:2:57,bayes,0.001227218934911234,0.0016000000000000007,-0.0003727810650887667
best_arm,2,e7_probability_forecasts:2:57,counts,0.003281065088757405,0.004899999999999996,-0.0016189349112425914
best_arm,2,e7_probability_forecasts:2:57,means,0.17379644970414185,0.00040000000000000045,0.17339644970414186
best_arm,2,e7_probability_forecasts:2:58,bayes,0.18402222222222236,0.0,0.18402222222222236
best_arm,2,e7_probability_forecasts:2:58,counts,0.001288888888888904,0.00039999999999999964,0.0008888888888889044
best_arm,2,e7_probability_forecasts:2:58,means,0.20272222222222241,0.0001000000000000001,0.20262222222222237
best_arm,2,e7_probability_forecasts:2:59,bayes,0.1520367346938773,0.0,0.1520367346938773
best_arm,2,e7_probability_forecasts:2:59,counts,0.16326530612244872,0.0,0.16326530612244872
best_arm,2,e7_probability_forecasts:2:59,means,0.16326530612244872,0.0,0.16326530612244872
best_arm,2,e7_probability_forecasts:2:6,bayes,0.0037420411653362046,0.0,0.0037420411653362046
best_arm,2,e7_probability_forecasts:2:6,counts,0.001081617530999527,0.0,0.001081617530999527
best_arm,2,e7_probability_forecasts:2:6,means,0.0037420411653362046,0.0,0.0037420411653362046
best_arm,2,e7_probability_forecasts:2:60,bayes,0.022223702422145167,0.0001000000000000001,0.022123702422145168
best_arm,2,e7_probability_forecasts:2:60,counts,0.020117820069203998,0.0,0.020117820069203998
best_arm,2,e7_probability_forecasts:2:60,means,0.020117820069203998,0.0,0.020117820069203998
best_arm,2,e7_probability_forecasts:2:61,bayes,0.03169999999999976,0.0009000000000000016,0.03079999999999976
best_arm,2,e7_probability_forecasts:2:61,counts,0.2816999999999993,0.0009000000000000012,0.2807999999999993
best_arm,2,e7_probability_forecasts:2:61,means,0.10169999999999957,0.0009,0.10079999999999956
