experiment,family,k,horizon,policy,episode_id,phase,n_turns,posterior_mean_greedy,strict_non_greedy,unseen_arm,lower_mean_higher_sd,equal_mean_higher_sd,unequal_sd_greedy_tie_available,posterior_mean_deficit,chosen_posterior_sd,bayes_ucb_agreement,knowledge_gradient_agreement,bayes_ucb_top_set_size,knowledge_gradient_top_set_size,exact_loss,strict_exploration_required,useful_non_greedy,inferior_non_greedy,neutral_non_greedy,exact_optimal_agreement
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:134,middle,12,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.08248556998556998,0.17606557573668036,0.5833333333333334,0.5833333333333334,1.0,1.0,0.07004150242659286,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:134,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.03365384615384616,0.13471801353778762,0.75,0.75,1.0,1.0,0.033653846153846145,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:134,early,4,1.0,0.0,0.5,0.0,0.25,0.25,0.0,0.25916483183378014,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:134,middle,12,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.007936507936507936,0.16124617473435138,0.75,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:134,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11559056565523552,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:134,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25916483183378014,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:134,middle,12,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0069444444444444475,0.1612461747343514,0.75,0.8333333333333334,1.0,1.0,0.0005969522442021239,0.25,0.08333333333333333,0.0,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:134,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.046875,0.1364026246362453,0.75,0.75,1.0,1.0,0.04598214285714286,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:134,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25916483183378014,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:134,middle,12,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.007936507936507936,0.16124617473435138,0.75,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:134,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11559056565523552,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:135,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.0625,0.2516754242238781,0.75,0.75,1.25,1.25,0.04462564539716318,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:135,middle,12,0.5,0.5,0.0,0.5,0.0,0.0,0.04513888888888889,0.14963897859602857,0.5,0.5,1.0,1.0,0.04482865323808979,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:135,late,4,0.5,0.5,0.0,0.5,0.0,0.0,0.022222222222222227,0.11669392478341564,0.5,0.5,1.0,1.0,0.023860398860398868,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:135,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:135,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11654870034057396,0.9166666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:135,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07988969236222418,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:135,early,4,0.5,0.5,0.5,0.5,0.0,0.0,0.0625,0.2621886974951644,0.5,0.5,1.5,1.5,0.05010718578777684,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:135,middle,12,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.028240740740740723,0.14338479380196437,0.6666666666666666,0.6666666666666666,1.0833333333333333,1.0833333333333333,0.030121032969135486,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:135,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09378122693899435,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:135,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:135,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10311827092488202,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:135,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:135,early,4,0.5,0.5,0.5,0.5,0.0,0.0,0.0625,0.2621886974951644,0.5,0.5,1.5,1.5,0.05010718578777684,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:135,middle,12,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.020105820105820117,0.14703987932171073,0.5833333333333334,0.5833333333333334,1.25,1.25,0.024149249212776985,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:135,late,4,0.5,0.5,0.0,0.5,0.0,0.0,0.008333333333333331,0.11597249034244313,0.5,0.5,1.5,1.5,0.011655011655011704,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:135,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:135,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11654870034057396,0.9166666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:135,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07988969236222418,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:135,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:135,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10311827092488202,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:135,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:135,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:135,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10311827092488202,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:135,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:136,early,4,0.5,0.5,0.5,0.25,0.0,0.25,0.06666666666666667,0.25916483183378014,0.25,0.5,1.25,1.25,0.056663751750729574,0.25,0.25,0.25,0.0,0.5
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:136,middle,12,0.5,0.5,0.0,0.25,0.08333333333333333,0.16666666666666666,0.0633038258038258,0.163945019430542,0.5,0.5,1.0,1.0,0.07198288567622717,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.5
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:136,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.07589285714285715,0.11168154549689456,0.75,0.75,1.0,1.0,0.07589285714285715,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:136,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:136,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451777684818335,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:136,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352291585750356,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:136,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:136,middle,12,0.75,0.25,0.0,0.25,0.0,0.0,0.032341269841269844,0.17240826148647606,0.8333333333333334,0.75,1.0,1.0,0.019430139509477955,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:136,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09378122693899435,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:136,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2295066405751749,1.0,0.75,1.25,1.25,0.008315936196475082,0.25,0.0,0.0,0.0,0.75
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:136,middle,12,1.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.15256736303140123,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:136,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352291585750356,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:136,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666666,0.2516754242238781,0.75,0.75,1.25,1.25,0.02975043026477575,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:136,middle,12,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.0857142857142857,0.17240826148647606,0.5833333333333334,0.5833333333333334,1.0833333333333333,1.0833333333333333,0.07849539144611735,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:136,late,4,0.5,0.5,0.0,0.5,0.0,0.0,0.10290750915750915,0.12755899087438355,0.5,0.5,1.0,1.0,0.10290750915750918,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:136,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:136,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451777684818335,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:136,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352291585750356,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:136,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:136,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451777684818335,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:136,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352291585750356,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:136,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.024999999999999994,0.2516754242238781,0.75,1.0,1.25,1.25,0.0,0.25,0.25,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:136,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451777684818335,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:136,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352291585750356,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:137,early,4,0.5,0.5,0.5,0.0,0.0,0.0,0.1875,0.2516754242238781,0.5,0.5,1.25,1.25,0.17468823252500298,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:137,middle,12,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.4034331409331409,0.14770827718699167,0.3333333333333333,0.3333333333333333,1.0,1.0,0.40284695233851964,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:137,late,4,0.5,0.5,0.0,0.0,0.0,0.0,0.3365384615384615,0.10908285638535006,0.5,0.5,1.0,1.0,0.33653846153846156,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:137,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:137,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119636631381197,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705319524001357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:137,early,4,0.5,0.5,0.5,0.25,0.0,0.0,0.12499999999999999,0.2621886974951644,0.5,0.5,1.25,1.25,0.10407230555606173,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:137,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1106495370488455,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07421839025492839,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:137,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:137,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119636631381197,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705319524001357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:137,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666666,0.2516754242238781,0.75,0.75,1.25,1.25,0.02975043026477575,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:137,middle,12,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.09424603174603174,0.12320942053514851,0.8333333333333334,0.8333333333333334,1.0,1.0,0.09417237109225234,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07830850909173347,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:137,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:137,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119636631381197,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705319524001357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:137,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:137,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09391649412548618,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:137,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:137,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09391649412548618,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:137,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:138,middle,12,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.0,0.3545304232804232,0.1609922886129118,0.3333333333333333,0.3333333333333333,1.0,1.0,0.34630177667945006,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:138,late,4,0.75,0.25,0.0,0.0,0.0,0.0,0.1625,0.11062362485300768,0.75,0.75,1.0,1.0,0.16250000000000003,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:138,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129686584241833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:138,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618128441464544,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:138,middle,12,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0625,0.14999166959402613,0.8333333333333334,0.8333333333333334,1.0,1.0,0.058555375429876065,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:138,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11053554805926183,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:138,middle,12,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.020833333333333332,0.14013456910927197,1.0,0.9166666666666666,1.0,1.0,0.014871558326127557,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:138,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618128441464544,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:138,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666666,0.2516754242238781,0.75,0.75,1.25,1.25,0.02975043026477575,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:138,middle,12,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.07341269841269842,0.1458601878193049,0.8333333333333334,0.8333333333333334,1.0,1.0,0.07210645459945193,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:138,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.11666666666666665,0.12780149605680505,0.75,0.75,1.0,1.0,0.11666666666666659,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:138,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129686584241833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:138,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618128441464544,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:138,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129686584241833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:138,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618128441464544,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:138,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:138,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129686584241833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:138,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618128441464544,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:139,early,4,0.25,0.75,0.5,0.25,0.0,0.0,0.22916666666666663,0.2516754242238781,0.25,0.25,1.25,1.25,0.20443866278977874,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:139,middle,12,0.25,0.75,0.0,0.0,0.0,0.0,0.3530444092944092,0.13484332388090542,0.25,0.25,1.0,1.0,0.35208865092072167,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:139,late,4,0.25,0.75,0.0,0.0,0.0,0.0,0.2556547619047619,0.09681065434298873,0.25,0.25,1.0,1.0,0.2556547619047619,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:139,early,4,1.0,0.0,0.5,0.0,0.25,0.25,0.0,0.25916483183378014,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
