experiment,family,k,horizon,policy,phase,metric,mean,ci_low,ci_high,n_episodes,n_recorded_turns,analysis_role
e3_exact_online,prior,2,20,random,late,lower_mean_higher_sd,0.19375,0.1575,0.23125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,equal_mean_higher_sd,0.0075,0.0025,0.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,unequal_sd_greedy_tie_available,0.01,0.00375,0.0175,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,posterior_mean_deficit,0.1508949516578193,0.13321133144837188,0.16911503071836254,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,chosen_posterior_sd,0.12318651023025716,0.12059852162390541,0.12570624377267905,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,bayes_ucb_agreement,0.52375,0.48875,0.5575,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,knowledge_gradient_agreement,0.52375,0.49,0.55875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,bayes_ucb_top_set_size,1.0125,1.005,1.02125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,knowledge_gradient_top_set_size,1.015,1.00625,1.025,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,exact_loss,0.15089571109700506,0.132806384926293,0.16923222970360888,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,strict_exploration_required,0.0025,0.0,0.00625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,useful_non_greedy,0.00125,0.0,0.00375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,inferior_non_greedy,0.47375,0.44,0.5075,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,exact_optimal_agreement,0.5225,0.4875,0.55625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,posterior_mean_greedy,0.5270833333333332,0.5054166666666667,0.5491666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,strict_non_greedy,0.4729166666666667,0.45125,0.49458333333333326,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,unseen_arm,0.009583333333333333,0.006249999999999999,0.013333333333333332,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,lower_mean_higher_sd,0.21625,0.19,0.24333333333333335,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,equal_mean_higher_sd,0.0125,0.008333333333333333,0.01708333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,unequal_sd_greedy_tie_available,0.01833333333333333,0.012916666666666665,0.024166666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,posterior_mean_deficit,0.13999529521404522,0.12638785864020238,0.15456568605006105,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,chosen_posterior_sd,0.16302672229098164,0.1612437323780036,0.16484139316615617,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,bayes_ucb_agreement,0.5229166666666667,0.5016666666666666,0.5445833333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,knowledge_gradient_agreement,0.5195833333333334,0.49791666666666673,0.5404166666666668,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,bayes_ucb_top_set_size,1.0283333333333333,1.0195833333333335,1.0375,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,knowledge_gradient_top_set_size,1.0291666666666668,1.0208333333333333,1.0383333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,exact_loss,0.13718992179300138,0.12374421939456601,0.15135547870089436,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,strict_exploration_required,0.014583333333333332,0.008333333333333333,0.021666666666666664,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,useful_non_greedy,0.007916666666666666,0.0045833333333333325,0.012083333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,inferior_non_greedy,0.465,0.44291666666666674,0.4866666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,middle,exact_optimal_agreement,0.5225,0.5004166666666667,0.5445833333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,posterior_mean_greedy,0.8225,0.79875,0.8475,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,strict_non_greedy,0.1775,0.15375,0.20125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,unseen_arm,0.4525,0.43875,0.46625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,lower_mean_higher_sd,0.09125,0.07375,0.11,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,equal_mean_higher_sd,0.02125,0.0125,0.03125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,unequal_sd_greedy_tie_available,0.0425,0.03,0.05625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,posterior_mean_deficit,0.030104166666666664,0.025458333333333333,0.034874999999999996,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,chosen_posterior_sd,0.2510073231123805,0.24915442951547184,0.2527986431234596,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,bayes_ucb_agreement,0.80125,0.7725,0.8275,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,knowledge_gradient_agreement,0.80625,0.78,0.8325,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,bayes_ucb_top_set_size,1.3075,1.29375,1.3225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,knowledge_gradient_top_set_size,1.3075,1.29375,1.3225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,exact_loss,0.02560295114042837,0.021548192795198436,0.029819146256614557,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,strict_exploration_required,0.0275,0.0175,0.03875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,useful_non_greedy,0.015,0.0075,0.02375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,inferior_non_greedy,0.1625,0.13875,0.1875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,early,exact_optimal_agreement,0.80375,0.77625,0.83,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,posterior_mean_greedy,0.88375,0.85625,0.90875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,strict_non_greedy,0.11625,0.09125,0.14375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,unseen_arm,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,lower_mean_higher_sd,0.06875,0.05,0.08875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,equal_mean_higher_sd,0.005,0.00125,0.01,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,unequal_sd_greedy_tie_available,0.01,0.00375,0.01875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,posterior_mean_deficit,0.017770102274746236,0.013074437858699179,0.02267251485265466,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,chosen_posterior_sd,0.11121305257120113,0.10746145308403222,0.11480180486531255,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,bayes_ucb_agreement,0.8625,0.83,0.89125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,knowledge_gradient_agreement,0.87625,0.84875,0.9025,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,bayes_ucb_top_set_size,1.01,1.0025,1.01875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,knowledge_gradient_top_set_size,1.0125,1.0025,1.02375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,exact_loss,0.017731210694459744,0.01309757933589653,0.022741150382064246,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,strict_exploration_required,0.00125,0.0,0.00375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,useful_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,inferior_non_greedy,0.11625,0.09125,0.1425,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,late,exact_optimal_agreement,0.8775,0.85,0.90375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,posterior_mean_greedy,0.8095833333333334,0.7891666666666666,0.8291666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,strict_non_greedy,0.19041666666666665,0.1708333333333333,0.21041666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,unseen_arm,0.01583333333333333,0.01125,0.020416666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,lower_mean_higher_sd,0.12041666666666666,0.105,0.13583333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,equal_mean_higher_sd,0.0125,0.008333333333333333,0.017083333333333332,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,unequal_sd_greedy_tie_available,0.02583333333333333,0.01875,0.03374999999999999,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,posterior_mean_deficit,0.030462903416028416,0.027048268542799795,0.03397266552891553,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,chosen_posterior_sd,0.15279854112505867,0.1497558896467194,0.15578248919785193,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,bayes_ucb_agreement,0.78875,0.7658333333333335,0.8108333333333334,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,knowledge_gradient_agreement,0.7916666666666667,0.7683333333333334,0.8145833333333334,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,bayes_ucb_top_set_size,1.0208333333333333,1.01375,1.02875,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,knowledge_gradient_top_set_size,1.0208333333333333,1.01375,1.02875,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,exact_loss,0.027431509284103026,0.024154703728223818,0.030798672966210333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,strict_exploration_required,0.03625,0.026666666666666665,0.04708333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,useful_non_greedy,0.015416666666666665,0.010833333333333332,0.020416666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,inferior_non_greedy,0.175,0.15583333333333335,0.19458333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ts,middle,exact_optimal_agreement,0.7908333333333334,0.7675,0.8141666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,posterior_mean_greedy,0.81625,0.79125,0.84125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,strict_non_greedy,0.18375,0.15875,0.20875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,unseen_arm,0.5,0.5,0.5,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,lower_mean_higher_sd,0.18375,0.15875,0.20875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,equal_mean_higher_sd,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,unequal_sd_greedy_tie_available,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,posterior_mean_deficit,0.02708333333333333,0.02364583333333333,0.03052083333333333,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,chosen_posterior_sd,0.2579100819685018,0.25728719651909593,0.25853298498204363,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,bayes_ucb_agreement,0.81625,0.79,0.84125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,knowledge_gradient_agreement,0.78125,0.7575,0.805,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,bayes_ucb_top_set_size,1.37125,1.35375,1.38875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,knowledge_gradient_top_set_size,1.37125,1.35375,1.38875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,exact_loss,0.020269641538508486,0.01762337712799302,0.022915905949023947,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,strict_exploration_required,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,useful_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,inferior_non_greedy,0.18375,0.15875,0.20875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,early,exact_optimal_agreement,0.81625,0.79,0.84125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,posterior_mean_greedy,0.78625,0.75625,0.81625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,strict_non_greedy,0.21375,0.18375,0.24375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,unseen_arm,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,lower_mean_higher_sd,0.1925,0.1625,0.2225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,equal_mean_higher_sd,0.00625,0.00125,0.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,unequal_sd_greedy_tie_available,0.00625,0.00125,0.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,posterior_mean_deficit,0.043213103481485826,0.03607053921619638,0.050627524285865276,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,chosen_posterior_sd,0.11834961517686489,0.1150770569584616,0.12161830458397416,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,bayes_ucb_agreement,0.7875,0.75625,0.8175,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,knowledge_gradient_agreement,0.78375,0.7525,0.8125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,bayes_ucb_top_set_size,1.035,1.02125,1.05125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,knowledge_gradient_top_set_size,1.03625,1.02125,1.05375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,exact_loss,0.04310843400323681,0.03582182937731276,0.05042928677488337,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,strict_exploration_required,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,useful_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,inferior_non_greedy,0.21375,0.18375,0.24375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,late,exact_optimal_agreement,0.78625,0.75625,0.815,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,posterior_mean_greedy,0.7179166666666665,0.7008333333333333,0.735,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,strict_non_greedy,0.2820833333333333,0.265,0.2991666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,unseen_arm,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,lower_mean_higher_sd,0.2708333333333333,0.25375,0.28791666666666665,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,equal_mean_higher_sd,0.0016666666666666666,0.0,0.004166666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,unequal_sd_greedy_tie_available,0.0016666666666666666,0.0,0.00375,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,posterior_mean_deficit,0.06130198505198505,0.056517046610796616,0.06601034087440336,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,chosen_posterior_sd,0.15911320989597466,0.15677729722551048,0.1614016827618749,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,bayes_ucb_agreement,0.7229166666666668,0.7058333333333333,0.7395833333333335,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,knowledge_gradient_agreement,0.7208333333333333,0.705,0.7366666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,bayes_ucb_top_set_size,1.0733333333333335,1.0566666666666666,1.09125,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,knowledge_gradient_top_set_size,1.0733333333333335,1.0566666666666666,1.09125,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,exact_loss,0.05658464688282047,0.05190487446198671,0.06139911470528117,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,strict_exploration_required,0.01625,0.01125,0.02125,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,useful_non_greedy,0.01625,0.01125,0.021666666666666664,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,inferior_non_greedy,0.2658333333333333,0.24916666666666665,0.28333333333333327,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ucb1,middle,exact_optimal_agreement,0.7341666666666667,0.7170833333333333,0.7508333333333332,200,2400,post_hoc_behavioral
