experiment,family,k,horizon,policy,metric,mean,ci_low,ci_high,n,n_metric_missing
e8_evidence_online,prior,3,100,bayes_direct,best_arm_fraction,0.6525,0.552871875,0.7511249999999999,80,0
e8_evidence_online,prior,3,100,bayes_direct,suffix_failure,0.3125,0.2125,0.4125,80,0
e8_evidence_online,prior,3,100,bayes_direct,choice_mismatch_fraction,0.0,0.0,0.0,80,0
e8_evidence_online,prior,3,100,bayes_ucb,pseudo_regret,4.2541855893794445,3.307731421863621,5.386933618241685,80,0
e8_evidence_online,prior,3,100,bayes_ucb,reward,70.35,65.525,75.03781249999999,80,0
e8_evidence_online,prior,3,100,bayes_ucb,posterior_mean_greedy,0.906125,0.8848750000000001,0.9254999999999999,80,0
e8_evidence_online,prior,3,100,bayes_ucb,unseen_fraction,0.028875000000000005,0.027875000000000004,0.029750000000000006,80,0
e8_evidence_online,prior,3,100,bayes_ucb,switches,10.575,8.6,12.7625,80,0
e8_evidence_online,prior,3,100,bayes_ucb,arms_visited,2.8875,2.7875,2.975,80,0
e8_evidence_online,prior,3,100,bayes_ucb,best_arm_fraction,0.7605,0.69875,0.81675625,80,0
e8_evidence_online,prior,3,100,bayes_ucb,suffix_failure,0.05,0.0125,0.1,80,0
e8_evidence_online,prior,3,100,counts_direct,pseudo_regret,7.909429650764028,5.043753648198635,11.111692164480134,80,0
e8_evidence_online,prior,3,100,counts_direct,reward,66.9875,61.9125,71.8625,80,0
e8_evidence_online,prior,3,100,counts_direct,posterior_mean_greedy,0.880875,0.8164999999999999,0.938625,80,0
e8_evidence_online,prior,3,100,counts_direct,unseen_fraction,0.01825,0.016375,0.02025,80,0
e8_evidence_online,prior,3,100,counts_direct,switches,1.8875,1.025,2.95,80,0
e8_evidence_online,prior,3,100,counts_direct,arms_visited,1.825,1.6375,2.025,80,0
e8_evidence_online,prior,3,100,counts_direct,best_arm_fraction,0.65,0.54711875,0.74875,80,0
e8_evidence_online,prior,3,100,counts_direct,suffix_failure,0.3375,0.2375,0.4375,80,0
e8_evidence_online,prior,3,100,counts_direct,choice_mismatch_fraction,0.0,0.0,0.0,80,0
e8_evidence_online,prior,3,100,finite_ap_index,pseudo_regret,3.912676261945613,2.8308405325239425,5.147394872483749,80,0
e8_evidence_online,prior,3,100,finite_ap_index,reward,70.9125,66.0875,75.6,80,0
e8_evidence_online,prior,3,100,finite_ap_index,posterior_mean_greedy,0.9631250000000001,0.9545,0.9715,80,0
e8_evidence_online,prior,3,100,finite_ap_index,unseen_fraction,0.027250000000000003,0.025875000000000002,0.028500000000000004,80,0
e8_evidence_online,prior,3,100,finite_ap_index,switches,6.6375,5.2375,8.1875,80,0
e8_evidence_online,prior,3,100,finite_ap_index,arms_visited,2.725,2.5875,2.85,80,0
e8_evidence_online,prior,3,100,finite_ap_index,best_arm_fraction,0.76275,0.686625,0.8332593749999998,80,0
e8_evidence_online,prior,3,100,finite_ap_index,suffix_failure,0.1625,0.0875,0.25,80,0
e8_evidence_online,prior,3,100,finite_ap_index,index_ambiguous_ranking_fraction,0.0,0.0,0.0,80,0
e8_evidence_online,prior,3,100,greedy,pseudo_regret,5.1069151861980595,3.3688214788592163,7.132067647945472,80,0
e8_evidence_online,prior,3,100,greedy,reward,69.7125,64.7125,74.5753125,80,0
e8_evidence_online,prior,3,100,greedy,posterior_mean_greedy,1.0,1.0,1.0,80,0
e8_evidence_online,prior,3,100,greedy,unseen_fraction,0.0225,0.0205,0.024375,80,0
e8_evidence_online,prior,3,100,greedy,switches,3.1125,2.175,4.2375,80,0
e8_evidence_online,prior,3,100,greedy,arms_visited,2.25,2.05,2.4375,80,0
e8_evidence_online,prior,3,100,greedy,best_arm_fraction,0.696375,0.602246875,0.785253125,80,0
e8_evidence_online,prior,3,100,greedy,suffix_failure,0.2625,0.175,0.3625,80,0
