experiment,family,k,horizon,policy,phase,normative_reference,normative_interpretation,metric,mean,ci_low,ci_high,n_episodes,n_recorded_turns,analysis_role
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,posterior_mean_greedy,0.9275000000000001,0.8591666666666666,0.9816666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,strict_non_greedy,0.0725,0.0175,0.14,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,unseen_arm,0.0025000000000000005,0.0,0.006666666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,equal_mean_higher_sd,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.005833333333333334,0.0,0.014166666666666668,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,posterior_mean_deficit,0.003778517217769916,0.0004744166122768959,0.00843097065835851,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,chosen_posterior_sd,0.041410861677506156,0.036800826919178006,0.04741971077243041,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,bayes_ucb_agreement,0.11750000000000001,0.044166666666666674,0.2,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,knowledge_gradient_agreement,0.7799999999999999,0.6816666666666666,0.87,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,bayes_ucb_top_set_size,6.738333333333332,6.038333333333333,7.3933333333333335,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,late,unavailable,unavailable,knowledge_gradient_top_set_size,2.4649999999999994,1.853333333333333,3.141666666666666,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,posterior_mean_greedy,0.9211111111111111,0.8597222222222222,0.9716736111111112,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,strict_non_greedy,0.07888888888888888,0.027777777777777776,0.14056249999999992,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,unseen_arm,0.0,0.0,0.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,equal_mean_higher_sd,0.0,0.0,0.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.011944444444444443,0.0036111111111111114,0.02277777777777778,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,posterior_mean_deficit,0.004835338404226425,0.0010169025222890086,0.010131557534163563,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,chosen_posterior_sd,0.05600846194966672,0.05222533879937603,0.059803430976816487,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,bayes_ucb_agreement,0.2163888888888889,0.13333333333333333,0.3108333333333333,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,knowledge_gradient_agreement,0.7288888888888889,0.6138888888888888,0.8327777777777778,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,bayes_ucb_top_set_size,6.119444444444444,5.395826388888889,6.798895833333332,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_direct,middle,unavailable,unavailable,knowledge_gradient_top_set_size,2.809722222222222,2.086388888888889,3.593618055555555,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,posterior_mean_greedy,0.8749999999999999,0.8383333333333333,0.9108333333333332,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,strict_non_greedy,0.12500000000000003,0.09,0.1625,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,unseen_arm,0.2366666666666667,0.20083333333333334,0.2733333333333334,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,lower_mean_higher_sd,0.12500000000000003,0.09000000000000001,0.16249999999999998,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,equal_mean_higher_sd,0.0475,0.030000000000000002,0.06833333333333334,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.04833333333333334,0.030000000000000002,0.07,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,posterior_mean_deficit,0.018509141808483915,0.01325255503816359,0.024295935615919168,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,chosen_posterior_sd,0.17398084484600881,0.1636312243412823,0.18469868078070753,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,bayes_ucb_agreement,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,knowledge_gradient_agreement,0.9116666666666666,0.8825000000000001,0.9383333333333334,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,bayes_ucb_top_set_size,2.4841666666666664,2.32,2.645833333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,early,unavailable,unavailable,knowledge_gradient_top_set_size,2.2091666666666665,2.0525,2.3666666666666663,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,posterior_mean_greedy,0.8058333333333334,0.7333333333333335,0.8716666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,strict_non_greedy,0.19416666666666668,0.12916666666666668,0.26666666666666666,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,unseen_arm,0.014166666666666666,0.0033333333333333335,0.027500000000000004,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,lower_mean_higher_sd,0.19416666666666668,0.12833333333333335,0.26666666666666666,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,equal_mean_higher_sd,0.0008333333333333334,0.0,0.0025000000000000005,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0008333333333333334,0.0,0.0025000000000000005,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,posterior_mean_deficit,0.029836256062059054,0.016329510685987432,0.04537655861910604,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,chosen_posterior_sd,0.05696957376843748,0.046649292795620655,0.0681757886648039,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,bayes_ucb_agreement,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,knowledge_gradient_agreement,0.8091666666666666,0.7383333333333334,0.8733333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,bayes_ucb_top_set_size,1.0591666666666666,1.0208333333333333,1.1058333333333332,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,posterior_mean_greedy,0.7941666666666667,0.7452777777777777,0.8397222222222221,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,strict_non_greedy,0.20583333333333337,0.16111111111111107,0.25305555555555553,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,unseen_arm,0.0575,0.044444444444444446,0.07083333333333332,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,lower_mean_higher_sd,0.20583333333333337,0.16027777777777777,0.255,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,equal_mean_higher_sd,0.007777777777777778,0.004166666666666667,0.011944444444444445,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.007777777777777778,0.004166666666666667,0.011666666666666667,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,posterior_mean_deficit,0.03844566915351289,0.03048865624990585,0.046629439397211515,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,chosen_posterior_sd,0.0843352487953604,0.07493040344979,0.09376254551297532,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,bayes_ucb_agreement,1.0,1.0,1.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,knowledge_gradient_agreement,0.8052777777777778,0.7608333333333335,0.8488888888888888,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,bayes_ucb_top_set_size,1.1983333333333333,1.1469444444444443,1.2525,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,bayes_ucb,middle,unavailable,unavailable,knowledge_gradient_top_set_size,1.0005555555555554,1.0,1.0013888888888889,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,posterior_mean_greedy,0.9008333333333333,0.865,0.9341666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,strict_non_greedy,0.09916666666666665,0.06583333333333334,0.13499999999999998,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,unseen_arm,0.23166666666666674,0.195,0.26999999999999996,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,lower_mean_higher_sd,0.09916666666666665,0.06583333333333334,0.13416666666666668,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,equal_mean_higher_sd,0.07083333333333333,0.045000000000000005,0.09916666666666665,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.07083333333333333,0.045000000000000005,0.09833333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,posterior_mean_deficit,0.014704693998811644,0.009404290144087937,0.020324745617944142,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,chosen_posterior_sd,0.17047084897620718,0.15940713286498318,0.18164212925659598,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,bayes_ucb_agreement,0.975,0.9633333333333333,0.9858333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,knowledge_gradient_agreement,0.9341666666666666,0.9025,0.9616666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,bayes_ucb_top_set_size,2.4733333333333323,2.3141666666666665,2.6291666666666655,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,early,unavailable,unavailable,knowledge_gradient_top_set_size,2.1999999999999997,2.046666666666667,2.354187499999999,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,posterior_mean_greedy,0.9991666666666668,0.9974999999999999,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,strict_non_greedy,0.0008333333333333334,0.0,0.0025000000000000005,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,unseen_arm,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,lower_mean_higher_sd,0.0008333333333333334,0.0,0.0025000000000000005,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,equal_mean_higher_sd,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,posterior_mean_deficit,4.251700680272068e-06,0.0,1.2755102040816203e-05,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,chosen_posterior_sd,0.03279655133799524,0.029703321212829693,0.035944748108732175,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,bayes_ucb_agreement,0.33166666666666667,0.2175,0.4483333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,knowledge_gradient_agreement,0.9991666666666668,0.9974999999999999,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,bayes_ucb_top_set_size,3.7875,3.1024791666666665,4.520854166666666,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,posterior_mean_greedy,0.9627777777777777,0.9463888888888888,0.9772222222222222,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,strict_non_greedy,0.037222222222222226,0.02277777777777778,0.0536111111111111,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,unseen_arm,0.017777777777777778,0.010000000000000002,0.02666666666666667,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,lower_mean_higher_sd,0.037222222222222226,0.022777777777777782,0.05333333333333333,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,equal_mean_higher_sd,0.0013888888888888887,0.0002777777777777778,0.0027777777777777775,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0013888888888888887,0.0002777777777777778,0.0027777777777777775,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,posterior_mean_deficit,0.0062605132587289555,0.0036903257981062646,0.009122921610755307,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,chosen_posterior_sd,0.05929413255938936,0.05296969637365564,0.06580686714961063,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,bayes_ucb_agreement,0.6013888888888889,0.5225,0.6822222222222223,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,knowledge_gradient_agreement,0.9700000000000001,0.9563888888888887,0.9819444444444444,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,bayes_ucb_top_set_size,2.7522222222222226,2.290270833333333,3.236125,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,finite_ap_index,middle,unavailable,unavailable,knowledge_gradient_top_set_size,1.0047222222222223,1.0002777777777778,1.0130555555555556,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,posterior_mean_greedy,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,strict_non_greedy,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,unseen_arm,0.16666666666666666,0.14,0.195,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,equal_mean_higher_sd,0.05,0.030833333333333334,0.07083333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.06333333333333334,0.03916666666666666,0.09,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,posterior_mean_deficit,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,chosen_posterior_sd,0.15739166506271646,0.14878972738395302,0.16598019601675906,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,bayes_ucb_agreement,0.7991666666666666,0.7483333333333334,0.8475,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,knowledge_gradient_agreement,0.9216666666666667,0.8858333333333335,0.9525000000000001,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,bayes_ucb_top_set_size,3.394999999999999,3.0599999999999996,3.7516874999999996,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,early,unavailable,unavailable,knowledge_gradient_top_set_size,2.645,2.372479166666666,2.9391875,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,posterior_mean_greedy,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,strict_non_greedy,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,unseen_arm,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,equal_mean_higher_sd,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,posterior_mean_deficit,0.0,0.0,0.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,chosen_posterior_sd,0.03770666093701019,0.03516657283346408,0.04016355482581978,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,bayes_ucb_agreement,0.12666666666666665,0.054145833333333344,0.21166666666666664,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,knowledge_gradient_agreement,0.9674999999999999,0.925,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,bayes_ucb_top_set_size,5.849166666666666,5.1458125,6.529166666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.1125,1.0,1.2525000000000002,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,posterior_mean_greedy,1.0,1.0,1.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,strict_non_greedy,0.0,0.0,0.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,unseen_arm,0.0033333333333333335,0.0005555555555555556,0.007499999999999999,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,equal_mean_higher_sd,0.0036111111111111114,0.0005555555555555556,0.008333333333333333,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.004166666666666667,0.0008333333333333334,0.009166666666666667,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,posterior_mean_deficit,0.0,0.0,0.0,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,chosen_posterior_sd,0.05696117898809443,0.052761377540057504,0.06154955739649508,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,bayes_ucb_agreement,0.21527777777777776,0.13805555555555554,0.2975069444444444,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,knowledge_gradient_agreement,0.9063888888888889,0.8425,0.9594513888888889,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,bayes_ucb_top_set_size,5.349166666666667,4.712486111111112,5.996409722222222,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,greedy,middle,unavailable,unavailable,knowledge_gradient_top_set_size,1.4569444444444444,1.1716666666666669,1.8150000000000002,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,posterior_mean_greedy,0.9075000000000001,0.8799999999999998,0.9333333333333332,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,strict_non_greedy,0.0925,0.06749999999999999,0.12000000000000001,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,unseen_arm,0.2125,0.18000000000000002,0.24666666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,lower_mean_higher_sd,0.0925,0.06583333333333334,0.11999999999999998,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,equal_mean_higher_sd,0.048333333333333325,0.027500000000000004,0.0725,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.048333333333333325,0.027500000000000007,0.0725,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,posterior_mean_deficit,0.013101528237557647,0.009354653448403446,0.01704908715671583,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,chosen_posterior_sd,0.16643172474595472,0.15598551460814458,0.17710536673752986,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,bayes_ucb_agreement,0.9458333333333334,0.9224999999999999,0.9666666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,knowledge_gradient_agreement,0.9483333333333334,0.9258333333333333,0.9683333333333335,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,bayes_ucb_top_set_size,2.5149999999999997,2.3141666666666665,2.7183333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,early,unavailable,unavailable,knowledge_gradient_top_set_size,2.1341666666666668,1.9858333333333333,2.2833333333333328,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,posterior_mean_greedy,0.9133333333333334,0.8800000000000001,0.9425000000000001,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,strict_non_greedy,0.08666666666666667,0.056666666666666664,0.11999999999999998,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,unseen_arm,0.015000000000000003,0.007500000000000001,0.023333333333333334,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,lower_mean_higher_sd,0.08666666666666667,0.05747916666666667,0.12000000000000001,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,equal_mean_higher_sd,0.0008333333333333334,0.0,0.0025000000000000005,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0008333333333333334,0.0,0.0025000000000000005,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,posterior_mean_deficit,0.01447981665250837,0.009871726107635578,0.01951987511911306,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,chosen_posterior_sd,0.04685466553336732,0.040578572070185684,0.05342423339623872,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,bayes_ucb_agreement,0.37,0.2700000000000001,0.4741666666666667,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,knowledge_gradient_agreement,0.9183333333333333,0.8866666666666667,0.9458333333333333,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,bayes_ucb_top_set_size,3.1216666666666666,2.539979166666667,3.755,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.0,1.0,1.0,60,1200,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,posterior_mean_greedy,0.9355555555555556,0.9147222222222221,0.9544444444444445,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,strict_non_greedy,0.06444444444444444,0.04583333333333333,0.08527777777777776,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,unseen_arm,0.025555555555555557,0.017777777777777778,0.03388888888888889,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,lower_mean_higher_sd,0.06444444444444444,0.04499305555555556,0.08499999999999999,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,equal_mean_higher_sd,0.0016666666666666668,0.0002777777777777778,0.0038888888888888888,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0016666666666666668,0.0002777777777777778,0.0038888888888888888,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,posterior_mean_deficit,0.011518388039266265,0.008329731858599481,0.015032874178518913,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,chosen_posterior_sd,0.06386887348577348,0.05734616795342094,0.07064590585120721,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,bayes_ucb_agreement,0.5466666666666667,0.4738888888888889,0.6233333333333334,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,knowledge_gradient_agreement,0.9444444444444444,0.926111111111111,0.961111111111111,60,3600,post_hoc_behavioral
e5_strategy,prior,10,100,ids,middle,unavailable,unavailable,bayes_ucb_top_set_size,2.7058333333333326,2.330833333333333,3.097236111111111,60,3600,post_hoc_behavioral
