experiment,family,k,horizon,policy,episode_id,normative_reference,normative_interpretation,phase,n_turns,posterior_mean_greedy,strict_non_greedy,unseen_arm,lower_mean_higher_sd,equal_mean_higher_sd,unequal_sd_greedy_tie_available,posterior_mean_deficit,chosen_posterior_sd,bayes_ucb_agreement,knowledge_gradient_agreement,bayes_ucb_top_set_size,knowledge_gradient_top_set_size,exact_loss,strict_exploration_required,useful_non_greedy,inferior_non_greedy,neutral_non_greedy,exact_optimal_agreement
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:11,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05202903839725499,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:12,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.134302518179024,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:12,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06167533924313107,0.5666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:12,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04491476903945803,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:13,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.14476523666462845,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:13,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06624968541066298,0.35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:13,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648179794016318,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:14,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.17332786014475704,1.0,0.9,1.15,1.15,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:14,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07102504482147351,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:14,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04804310288093069,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:15,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.008333333333333331,0.14653896471037903,0.95,0.95,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:15,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06734849684648182,0.26666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:15,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495059330252703,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:16,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.0033333333333333353,0.16735445271232402,0.95,1.0,1.1,1.1,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:16,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428631467022741,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:16,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04789505423231336,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:17,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.9,0.1,0.1,0.1,0.1,0.1,0.013333333333333332,0.18755334108308902,1.0,0.9,1.05,1.05,0.00040064122916447784,0.15,0.1,0.0,0.0,0.95
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:17,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,0.9833333333333333,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.0004385964912280697,0.08190358820721719,1.0,0.9833333333333333,1.0,1.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:17,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077374322122545,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:18,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13183277420613818,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:18,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650113707252069,0.38333333333333336,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:18,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04721140139499509,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:19,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.004999999999999999,0.17436594373073228,0.95,1.0,1.1,1.1,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:19,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06614264447448572,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:19,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04995050263186661,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:20,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.9,0.1,0.1,0.1,0.05,0.05,0.00511904761904762,0.1831309300177954,0.95,0.9,1.05,1.05,0.0,0.1,0.1,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:20,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07537855288579913,0.8833333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:20,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295504726003546,0.35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:21,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12396657465660392,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:21,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05516152178252434,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:21,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04514562941416557,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:22,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.008333333333333335,0.16904901079756912,0.95,0.95,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:22,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07145025037558228,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:22,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050328993916403095,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:23,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.12864431521840355,0.9,1.0,1.05,1.05,0.0010899115662724058,0.1,0.0,0.0,0.0,0.9
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:23,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0047619047619047615,0.06499831911221171,0.5333333333333333,0.9833333333333333,1.0,1.0,9.529326585031584e-05,0.03333333333333333,0.016666666666666666,0.0,0.0,0.9833333333333333
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:23,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04877032003113617,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:24,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13848180722433723,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:24,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06312264819471376,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:24,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045707589077985694,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:25,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15567273887907,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:25,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06733903933123936,0.06666666666666667,1.0,1.0,1.0,0.0001541069738015229,0.016666666666666666,0.0,0.0,0.0,0.9833333333333333
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:25,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474442215206697,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:26,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.05,0.05,0.0,0.15172186178499608,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:26,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05477449776684677,0.6333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:26,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04298796257825725,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:27,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.05,0.05,0.0,0.16082938158159812,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:27,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670016506408148,0.43333333333333335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:27,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04965736940274434,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:28,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.008333333333333335,0.16790488779091642,0.95,0.95,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:28,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869791578268741,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:28,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04845409264150996,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:29,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.1,0.1,0.0,0.18193893921832285,1.0,1.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:29,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232140643998931,0.43333333333333335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:29,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05139284516149646,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:30,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.12390881870462309,1.0,1.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:30,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.0,0.00462962962962963,0.06838547428726524,0.2,0.9833333333333333,1.0,1.0,0.0004288442148651465,0.05,0.016666666666666666,0.0,0.0,0.9666666666666667
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:30,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648538308679549,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:31,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.004999999999999999,0.150817274591455,0.95,1.0,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:31,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06622711262764748,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:31,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04821814432935854,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:32,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.008333333333333331,0.1476668646929809,0.95,0.95,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:32,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657668665797235,0.31666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:32,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04763929174199335,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:33,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.008333333333333331,0.14918356086357298,0.95,0.95,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:33,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06555269342115584,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:33,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04669949105110635,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:34,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.05,0.05,0.0033333333333333353,0.18899392407095597,0.95,0.9,1.15,1.15,8.181965829763271e-05,0.1,0.05,0.0,0.0,0.95
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:34,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07820594222751763,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:34,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052846124068245015,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:35,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.85,0.15,0.1,0.15,0.0,0.0,0.018333333333333333,0.1652428395714693,1.0,0.9,1.05,1.05,0.0004166784829784831,0.2,0.15,0.0,0.0,0.95
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:35,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07228106490446219,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:35,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04829589393136856,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:36,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.008333333333333331,0.15197492605293664,0.95,0.95,1.05,1.05,0.0,0.05,0.05,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:36,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640771086572059,0.4166666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:36,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045422113912547565,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:37,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.95,0.05,0.1,0.05,0.0,0.0,0.0125,0.1488712579240738,1.0,0.95,1.05,1.05,0.00048114077852616787,0.1,0.05,0.0,0.0,0.95
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:37,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06279550100052993,0.5333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:37,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04772593949014429,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:38,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15235150600792924,1.0,1.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:38,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06459418768374457,0.43333333333333335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:38,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048126631160002216,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:39,posthoc_exact_two_arm_h100,working_prior_stress_test,early,20,0.9,0.1,0.1,0.1,0.0,0.0,0.018589743589743586,0.16691925067760663,0.9,0.9,1.05,1.05,0.00040064122916447784,0.15,0.1,0.0,0.0,0.95
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:39,posthoc_exact_two_arm_h100,working_prior_stress_test,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07044591138687958,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,2,100,finite_ap_index,e4_scaling:clear:2:39,posthoc_exact_two_arm_h100,working_prior_stress_test,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04674938163591122,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:0,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.1,0.1,0.0,0.1728600708676821,1.0,1.0,1.2,1.2,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:0,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632861510290864,0.5833333333333334,1.0,1.0,1.0,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:0,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473074488829669,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:1,unavailable,unavailable,early,20,0.75,0.25,0.15,0.25,0.15,0.15,0.019502164502164496,0.20763124115037268,0.95,0.85,1.25,1.25,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:1,unavailable,unavailable,middle,60,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0022679172679172677,0.0918741765716355,1.0,0.9833333333333333,1.0,1.0,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:1,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05567273598403323,1.0,1.0,1.0,1.0,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:2,unavailable,unavailable,early,20,0.9,0.1,0.15,0.1,0.0,0.0,0.022727272727272728,0.1569068668964804,1.0,0.9,1.15,1.1,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:2,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06531221645327231,0.36666666666666664,1.0,1.6333333333333333,1.0,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:2,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046319405679616024,0.0,1.0,2.0,1.0,,,,,,
e4_scaling,clear,3,100,finite_ap_index,e4_scaling:clear:3:3,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.16559221335343507,1.0,1.0,1.15,1.15,,,,,,
